DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2017-12-01 12:20:00,39758.40513022298,29121.9526420554,41719.35852536612
2017-12-01 12:30:00,25648.22218830331,11120.037897433382,25519.440556310783
2017-12-01 12:40:00,32556.99652145693,31432.466584417736,19254.73550744455
2017-12-01 12:50:00,23456.34964742628,13487.296727679211,37700.94365880143
2017-12-01 13:00:00,29816.086110846263,10621.815969118663,11388.084934284667
2017-12-01 13:10:00,24807.455999762256,21346.21964100794,28874.90529525836
2017-12-01 13:20:00,51859.26948465917,13615.61898017536,7468.685479125099
2017-12-01 13:30:00,38681.59409124614,17517.720484813974,13223.083836656373
2017-12-01 13:40:00,22533.370184947922,11780.43463353839,30813.15577685046
2017-12-01 13:50:00,14673.019318933864,35312.38126902463,28544.959754992557
2017-12-01 14:00:00,25576.28399756248,11965.96361558103,46802.87255416567
2017-12-01 14:10:00,29713.133855247113,27087.09765179161,8777.355637733968
2017-12-01 14:20:00,37438.07764175971,37376.83309897079,46098.85729138689
2017-12-01 14:30:00,21486.663974578594,18773.328412341703,30276.738510282237
2017-12-01 14:40:00,18448.698565370945,12371.366271675271,28899.611704293296
2017-12-01 14:50:00,22794.387897950524,17846.068126647107,21320.349550419218
2017-12-01 15:00:00,29595.30059201737,9106.747492531038,13558.689318710714
2017-12-01 15:10:00,50360.563921506655,33341.58731323686,9661.416153113281
2017-12-01 15:20:00,14187.156832321314,18673.98035181788,29039.12568305255
2017-12-01 15:30:00,26961.888522506662,31715.771767265698,23269.772527669964
2017-12-01 15:40:00,48611.7719542003,10916.306333029486,11823.887547499948
2017-12-01 15:50:00,47682.230604746626,24910.806535965756,15388.27877988671
2017-12-01 16:00:00,29008.43479531511,22229.49200674845,28174.391240787594
2017-12-01 16:10:00,17932.08016211458,28445.276508486357,34524.840108934266
2017-12-01 16:20:00,52148.93955223056,26883.77025792014,44732.36401833613
2017-12-01 16:30:00,32659.495356724525,24886.779358520194,30155.519400446403
2017-12-01 16:40:00,39386.6284717855,9527.191940497472,28004.952099074108
2017-12-01 16:50:00,15693.350409918134,33798.33987740412,6917.259524391561
2017-12-01 17:00:00,27264.2874331387,19119.666684927484,46990.16795616513
2017-12-01 17:10:00,50703.98441305211,22752.049982053533,15859.901386527836
2017-12-01 17:20:00,28996.020019962845,20462.753175231293,44596.76180685448
2017-12-01 17:30:00,47582.85623900314,26713.354462688916,45989.19394044583
2017-12-01 17:40:00,17641.6818663239,35687.514937919,15652.205708758625
2017-12-01 17:50:00,17461.898176209168,12005.524419513673,16454.2672658945
2017-12-01 18:00:00,39531.26803273124,13506.272937277332,19491.870351012778
2017-12-01 18:10:00,29799.61481617165,15686.894960759946,22273.819401551587
2017-12-01 18:20:00,44061.219176278166,33053.993797193834,40401.392261152796
2017-12-01 18:30:00,50537.05538878952,19107.48369316406,32300.084061971924
2017-12-01 18:40:00,36804.7049567461,28010.494889149082,41606.38845090462
2017-12-01 18:50:00,29762.214695666615,36210.84074209977,18461.278834408757
2017-12-01 19:00:00,21937.601500935765,19850.201583225316,39383.94267816177
2017-12-01 19:10:00,35388.946627493024,30339.993661612392,30430.797779453627
2017-12-01 19:20:00,24016.565569925362,20634.73331925104,22625.54630184782
2017-12-01 19:30:00,22522.03121568043,24508.477945554572,25686.115940311764
2017-12-01 19:40:00,32922.551585729176,11695.306160732509,33097.181552637565
2017-12-01 19:50:00,23512.179164409492,11113.992951877584,8478.373620710794
2017-12-01 20:00:00,19843.698046490303,26464.78028833696,28343.430285422295
2017-12-01 20:10:00,14212.793257802332,24056.482479755134,45267.829483465204
2017-12-01 20:20:00,27290.744188442528,21666.456523200737,13288.357946149583
2017-12-01 20:30:00,42096.065991792166,31708.50789524756,12853.038190934758
2017-12-01 20:40:00,26643.92762816778,22105.567400351225,24502.741673225562
2017-12-01 20:50:00,44606.44380120337,12550.72833164654,13010.62078431471
2017-12-01 21:00:00,49217.29824814625,35572.86350311067,17048.03720256221
2017-12-01 21:10:00,40961.97403742375,19659.26704127231,30679.811535521396
2017-12-01 21:20:00,34849.9105453889,32060.173120325766,30258.7846099987
2017-12-01 21:30:00,19444.055144833794,9292.009404486962,21116.487280896763
2017-12-01 21:40:00,45999.50273212617,19829.697497791705,17871.605393469003
2017-12-01 21:50:00,49760.396074596785,35862.570728273815,26826.39899390972
2017-12-01 22:00:00,38259.64950606193,30115.568373797578,43181.73667618661
2017-12-01 22:10:00,46253.21528358937,16786.09373104073,47153.220288838034
2017-12-01 22:20:00,22328.354909284546,34541.83988566093,8524.326336697273
2017-12-01 22:30:00,42419.52271177524,15465.947499600261,47470.80797301279
2017-12-01 22:40:00,14692.252457463655,15456.642510789457,29269.088532660582
2017-12-01 22:50:00,39067.34417392235,22777.59376012242,37028.73810279676
2017-12-01 23:00:00,51669.50487661383,33426.29937275186,43398.47877992016
2017-12-01 23:10:00,46576.94454631743,11654.910029359702,39414.997803112
2017-12-01 23:20:00,45660.40833233617,19069.490425339558,17485.353830388158
2017-12-01 23:30:00,36941.00611635064,12783.138535772792,26160.70034431195
2017-12-01 23:40:00,36556.41768974429,13540.86792322372,20355.094264820847
2017-12-01 23:50:00,37813.76626198147,33348.967004214035,41395.75251275764
2017-12-02 00:00:00,23051.91143408756,22169.963310384912,46580.518101887516
2017-12-02 00:10:00,46422.59675100773,31401.19438165919,14374.054122594476
2017-12-02 00:20:00,16398.53538418808,35755.61159817138,17839.740605432657
2017-12-02 00:30:00,45580.54965343361,8942.633805294883,34658.072978455544
2017-12-02 00:40:00,18904.234221063412,27977.647345698777,9210.344384373626
2017-12-02 00:50:00,34510.041732784215,11225.073539094032,17524.170826990798
2017-12-02 01:00:00,43080.524185357324,17376.410528710163,14728.947670406404
2017-12-02 01:10:00,36750.79318506078,30024.959183745817,20907.17717868204
2017-12-02 01:20:00,32242.36900228668,29460.102255322814,37267.93424990914
2017-12-02 01:30:00,24281.722089155603,24485.954652639797,21738.59630064868
2017-12-02 01:40:00,39593.40613919994,23467.177926069686,28597.401165113453
2017-12-02 01:50:00,23448.048805345592,14368.607368166277,9948.353182699375
2017-12-02 02:00:00,18851.733180403942,23208.48229118796,15594.03627456383
2017-12-02 02:10:00,49541.002776507856,21946.50144800007,10872.328501888638
2017-12-02 02:20:00,45148.519862244866,25131.374876967428,35802.13511529501
2017-12-02 02:30:00,48634.99125268551,29000.432893459405,14881.31697624315
2017-12-02 02:40:00,37742.87673996654,17959.237808150407,42372.34927125478
2017-12-02 02:50:00,29265.911083537423,10334.953880140782,20941.80546974442
2017-12-02 03:00:00,34719.518438691564,32549.718650580788,26219.2742468791
2017-12-02 03:10:00,22567.029266356876,27702.894209347767,43361.02315162956
2017-12-02 03:20:00,52196.73076743018,34645.79590397143,36029.525243372926
2017-12-02 03:30:00,25170.83918953222,18866.89383863721,18240.639667911008
2017-12-02 03:40:00,46542.44920612881,13472.579287817098,25926.04557063271
2017-12-02 03:50:00,28919.360459740237,32309.20465384847,46509.77559191549
2017-12-02 04:00:00,18304.964996772087,30519.12035961188,17533.739142473474
2017-12-02 04:10:00,51090.068971874454,22708.302699614134,37577.74466939233
2017-12-02 04:20:00,18525.39160707777,10978.351661881405,35803.493417134836
2017-12-02 04:30:00,36703.9911528988,28378.69470755645,26657.5067566169
2017-12-02 04:40:00,19088.575489728995,18040.407657217347,9902.291859730765
2017-12-02 04:50:00,35305.46293120639,22146.76881549156,46965.4165169759
2017-12-02 05:00:00,34860.33682615055,33963.857322985525,33337.52354821492
2017-12-02 05:10:00,25241.61666512857,32019.465615157937,31772.382590252717
2017-12-02 05:20:00,41570.256561049835,17028.97782013037,34067.08867910185
2017-12-02 05:30:00,19273.699278870514,31303.76883085354,21705.09821528802
2017-12-02 05:40:00,26356.263259689506,34297.99349898071,25188.773106156757
2017-12-02 05:50:00,16402.164688337707,27803.050189311816,47329.585789633165
2017-12-02 06:00:00,44913.084161342646,34418.82717157784,11767.2841859934
2017-12-02 06:10:00,52167.18727383668,24078.309073169992,9975.491104716202
2017-12-02 06:20:00,43092.49599228128,16816.814234234913,9111.236936594732
2017-12-02 06:30:00,17573.764651419024,20311.22980351663,14524.945671921785
2017-12-02 06:40:00,38424.278446512246,16650.993434274103,32932.11101907424
2017-12-02 06:50:00,49040.54378417646,10783.568257769128,40258.7913987092
2017-12-02 07:00:00,23298.7100906291,22953.234336609916,24518.273093759355
2017-12-02 07:10:00,24022.81202870309,24426.2593355052,47419.90964774369
2017-12-02 07:20:00,24974.503872532092,30791.145077926423,18036.183381987696
2017-12-02 07:30:00,24124.65416367464,20001.864222850505,9644.649278934277
2017-12-02 07:40:00,37798.464476591646,19784.348356662427,10726.325022431145
2017-12-02 07:50:00,17118.94379871821,31183.64240861951,44567.804741399326
2017-12-02 08:00:00,20495.107806722663,37232.08664381609,29182.827572384183
2017-12-02 08:10:00,43872.02609528908,24897.81321679739,35005.426567828894
2017-12-02 08:20:00,32641.36848288295,10218.01644195509,11960.404484321354
2017-12-02 08:30:00,13946.730056405653,16083.286822457376,29938.445069393154
2017-12-02 08:40:00,18150.612991486658,25928.315106773593,7552.15097637688
2017-12-02 08:50:00,20817.498024673576,10571.355408204061,33371.005631693246
2017-12-02 09:00:00,49939.29664683034,31792.239600921726,30357.250715292397
2017-12-02 09:10:00,43960.95760362956,27789.87960282718,38550.607781294784
2017-12-02 09:20:00,32180.20072239014,17391.756655471145,37307.08334512786
2017-12-02 09:30:00,32876.085438439535,10170.68668647895,26484.006815899393
2017-12-02 09:40:00,39813.768745353016,27885.63596280249,11140.556897951477
2017-12-02 09:50:00,22652.602380911343,22299.312122938078,8998.886646215713
2017-12-02 10:00:00,30301.715843809405,28074.99845381556,9735.541907086623
2017-12-02 10:10:00,40816.52406942645,10219.414261800184,6469.941526733926
2017-12-02 10:20:00,47718.581829314324,23122.444863724624,41355.32705968859
2017-12-02 10:30:00,42491.038454500616,28599.641756345285,31319.204361341785
2017-12-02 10:40:00,38755.84657058338,30138.688451438167,21402.519524617743
2017-12-02 10:50:00,36809.0535048187,29469.938828079503,41903.87903154281
2017-12-02 11:00:00,25992.670919719283,34153.37459886975,11911.56630448662
2017-12-02 11:10:00,43733.203684757835,23922.938928447566,19550.030073666236
2017-12-02 11:20:00,51961.31338511315,18889.26072766332,44717.25246844043
2017-12-02 11:30:00,20250.667656792888,32445.359475135167,9172.7007596692
2017-12-02 11:40:00,51724.05226694269,17443.142983607675,22452.7015573782
2017-12-02 11:50:00,27584.07020681276,15031.908420945521,18041.80848187611
2017-12-02 12:00:00,51268.95837753299,18727.24278486685,20841.750138911604
2017-12-02 12:10:00,32579.613407400197,9954.797037186067,26761.356969073746
2017-12-02 12:20:00,35370.355555195296,24102.45140912404,14847.364919420568
2017-12-02 12:30:00,17114.114485083475,19697.562741915164,11344.97481987975
2017-12-02 12:40:00,38178.01717281806,22757.105022718366,35848.0952835651
2017-12-02 12:50:00,26686.277871448896,12734.726238425525,14918.197115223353
2017-12-02 13:00:00,21218.51072120407,30002.2896277223,17762.618588751655
2017-12-02 13:10:00,38470.00938154628,28703.822515328717,8805.736772463097
2017-12-02 13:20:00,43195.267815597705,18976.408000111347,46144.26186069338
2017-12-02 13:30:00,40359.16998322218,35403.48483911219,6464.141712925463
2017-12-02 13:40:00,37510.28051551035,17765.566750266564,41579.76917470013
2017-12-02 13:50:00,24650.940456936703,12937.539624742702,43493.55600062263
2017-12-02 14:00:00,19279.34838302559,20944.93649709806,17130.63975483748
2017-12-02 14:10:00,51515.576842149785,34730.50565136576,33675.153232954435
2017-12-02 14:20:00,29791.40810716808,30373.991256755915,7534.40972450043
2017-12-02 14:30:00,17258.626822993225,15227.091212578518,16095.76248154539
2017-12-02 14:40:00,24414.712995790345,9864.162970197223,17183.441607512774
2017-12-02 14:50:00,39721.748295592784,17710.846681174076,21014.563842899483
2017-12-02 15:00:00,20006.83411979454,25563.07881675256,10801.270412180333
2017-12-02 15:10:00,26151.15504391418,32692.004093351643,46879.616137381585
2017-12-02 15:20:00,49719.14131774512,20512.355948212557,29545.169697082052
2017-12-02 15:30:00,32239.687708037265,10123.5104084901,39715.84384601509
2017-12-02 15:40:00,39195.55759932458,23404.709256245656,31687.827353890876
2017-12-02 15:50:00,22748.82477720006,19102.536987243708,6216.953552908733
2017-12-02 16:00:00,36791.314056135205,25484.880713156872,11926.80929268482
2017-12-02 16:10:00,39324.83110570036,30414.98061751365,22713.61150168244
2017-12-02 16:20:00,21117.723597980694,35626.00285206243,42006.72021565945
2017-12-02 16:30:00,28369.658408472755,12298.770342129848,31016.512892865743
2017-12-02 16:40:00,30850.007627744548,35940.62563109877,22212.29076518049
2017-12-02 16:50:00,17022.094054922152,14055.039855915464,22832.97963522332
2017-12-02 17:00:00,30684.302933904597,12948.303800082474,45312.39013380857
2017-12-02 17:10:00,42397.6632560429,31389.99447209744,14535.868876397719
2017-12-02 17:20:00,43218.239002400245,32029.715296186816,14774.925752272451
2017-12-02 17:30:00,33160.795815412996,31372.362887261523,35093.4756848935
2017-12-02 17:40:00,39719.64287214641,11725.993485026534,24635.833736820077
2017-12-02 17:50:00,37018.22430020017,26323.790248470115,46403.79004037312
2017-12-02 18:00:00,36138.411916670106,22528.71436925436,41574.64330469525
2017-12-02 18:10:00,33897.95230107006,19230.634961438067,28651.339379337613
2017-12-02 18:20:00,26026.49150837349,30803.241714779128,46888.98576172608
2017-12-02 18:30:00,18058.40701978059,36355.84890685644,34287.20641837081
2017-12-02 18:40:00,16254.738486421664,34197.24087094149,17410.75686504032
2017-12-02 18:50:00,23450.86750575176,29975.297998003414,38058.107058102694
2017-12-02 19:00:00,44802.11088964968,21596.16515354723,27035.865238037393
2017-12-02 19:10:00,17714.050969752097,29507.503408125198,15363.150864394116
2017-12-02 19:20:00,43733.58867574128,23895.459559349667,19825.99446419987
2017-12-02 19:30:00,16116.95612238348,12195.566006807527,33129.730130208605
2017-12-02 19:40:00,28252.301411438264,33179.64502658166,24048.083421873922
2017-12-02 19:50:00,22678.64133352095,30043.560939292547,24956.031905455922
2017-12-02 20:00:00,18909.631306103634,12509.015768082143,26206.577264885487
2017-12-02 20:10:00,20336.409070117654,36735.74093466909,14286.948684362284
2017-12-02 20:20:00,42014.75962645526,15515.164882993187,13083.43649367751
2017-12-02 20:30:00,14992.355723195667,29744.259961745363,31832.934824057553
2017-12-02 20:40:00,27757.741220555912,21256.52239637819,15873.431057379647
2017-12-02 20:50:00,19678.473569287187,24855.348971186846,9910.655140413262
2017-12-02 21:00:00,21765.320796539007,32174.20079464676,27480.8491816376
2017-12-02 21:10:00,45731.65409274826,19259.948814973628,25650.269121861787
2017-12-02 21:20:00,40847.721263273444,22204.09333364528,39960.163076670055
2017-12-02 21:30:00,22247.572358282832,19761.29730896154,29473.461545633174
2017-12-02 21:40:00,20259.034519683286,28199.14661485678,24441.321746657293
2017-12-02 21:50:00,38942.94379271558,14722.001740477026,44321.789850187524
2017-12-02 22:00:00,34704.94173523948,29437.938231566135,19691.112583764952
2017-12-02 22:10:00,39765.81957090797,15060.274692432955,11184.211133010635
2017-12-02 22:20:00,38079.92738893688,31223.431823273066,14225.931221800241
2017-12-02 22:30:00,40716.45617087255,27180.700081874704,41684.713826245395
2017-12-02 22:40:00,44043.46850749996,8693.588491345303,15146.345821489453
2017-12-02 22:50:00,50502.597446742184,34244.81135232845,27254.062899066932
2017-12-02 23:00:00,23554.927567236125,28945.615149093937,12954.55870534976
2017-12-02 23:10:00,33333.98429838012,10855.86531700138,33526.84520103403
2017-12-02 23:20:00,47668.028038418895,22280.67322704243,23451.43198431093
2017-12-02 23:30:00,29269.60523425639,25783.082697754082,13812.887812815708
2017-12-02 23:40:00,27861.33640323081,10524.199847397744,26834.37387310061
2017-12-02 23:50:00,38019.36242116245,21019.03242842965,36346.54386678889
2017-12-03 00:00:00,21261.99813469626,15526.421054185033,18786.937014241466
2017-12-03 00:10:00,45440.264045555654,27211.910907633377,16735.502507175843
2017-12-03 00:20:00,26123.38031618103,9309.442816394529,32423.74937620667
2017-12-03 00:30:00,24191.066653703296,28547.0170552303,27725.27853157595
2017-12-03 00:40:00,45389.151810769064,30823.728883342064,10836.660499238053
2017-12-03 00:50:00,44729.69064092759,31981.015682974317,35575.12112423802
2017-12-03 01:00:00,46177.13596440058,24684.17140373766,42950.36459592877
2017-12-03 01:10:00,17575.39181877453,20049.92162009978,20850.21787808016
2017-12-03 01:20:00,41094.91396789099,34445.537135780505,13165.916844786932
2017-12-03 01:30:00,45256.46214140453,9095.744251530283,46652.09170981749
2017-12-03 01:40:00,41037.9274266152,16596.196203085452,12519.367957445796
2017-12-03 01:50:00,34758.79103537392,28370.7868249887,7226.048950157387
2017-12-03 02:00:00,18636.179242796145,21420.722472656114,36353.41800460044
2017-12-03 02:10:00,47042.02160731342,20674.104348072513,32567.198003692065
2017-12-03 02:20:00,28910.08328229183,26321.890630691647,36612.33833300301
2017-12-03 02:30:00,46529.946893237095,27391.88165406592,45084.794614602404
2017-12-03 02:40:00,46435.63261327769,20938.858594251975,45757.8828060878
2017-12-03 02:50:00,19362.37426649799,24837.88370346308,44267.45990999342
2017-12-03 03:00:00,26050.97130390734,36580.299670161134,9422.169129074036
2017-12-03 03:10:00,17203.43837018521,21559.602583655003,42553.29462310763
2017-12-03 03:20:00,45333.591693328824,14413.414026268394,34785.784188822756
2017-12-03 03:30:00,30800.413179370138,33582.16349110228,28976.083788695403
2017-12-03 03:40:00,19375.971619246906,24644.383328027616,26562.13194707892
2017-12-03 03:50:00,19065.615391393738,20307.150794227244,16263.224044398183
2017-12-03 04:00:00,25355.900237854083,12447.744884863405,16725.556899403353
2017-12-03 04:10:00,22046.130347876806,21534.047373948466,21795.81786787327
2017-12-03 04:20:00,29371.044318026405,24330.27395949413,32909.067821974495
2017-12-03 04:30:00,20643.52491498636,36966.93103100028,34343.4618586467
2017-12-03 04:40:00,25878.193342050043,32919.3807228817,18774.083001996867
2017-12-03 04:50:00,25479.063321337668,15889.7155372598,21873.984342300242
2017-12-03 05:00:00,48304.368738642035,21813.082882498973,44958.61146738084
2017-12-03 05:10:00,45576.20669751264,27093.696238623652,43218.61929577913
2017-12-03 05:20:00,26221.63797486484,33267.91759362654,30170.840224043535
2017-12-03 05:30:00,41394.969483395755,10399.453179822678,45613.5940970401
2017-12-03 05:40:00,49255.17348882836,22436.542937819315,45531.87676630134
2017-12-03 05:50:00,36900.25178784689,32260.093087760535,14295.208953095469
2017-12-03 06:00:00,20791.195041776406,33901.150506366284,16135.044836530713
2017-12-03 06:10:00,44116.23629820592,31975.735364611424,41396.629324973255
2017-12-03 06:20:00,31193.66235963995,28583.2959735126,24129.717984071332
2017-12-03 06:30:00,38781.494569356495,10534.361391435677,29213.161001406854
2017-12-03 06:40:00,51363.24899487502,10817.710906384167,15972.405451013889
2017-12-03 06:50:00,20645.23069210827,24450.861773157078,21635.83246044471
2017-12-03 07:00:00,40864.69700708783,28359.40528518497,38979.48821186911
2017-12-03 07:10:00,36469.85663818361,14993.501969496789,35762.16703502664
2017-12-03 07:20:00,43541.24464943165,32214.531755384647,40260.54754913876
2017-12-03 07:30:00,31631.42780190432,26094.316001728526,43853.70224542838
2017-12-03 07:40:00,37487.04827477186,31060.8601348162,28030.288337745653
2017-12-03 07:50:00,33475.54826410365,25015.205670423184,23156.84928136491
2017-12-03 08:00:00,35798.70574471798,30882.354953399885,38088.290202066186
2017-12-03 08:10:00,22424.082054191644,16405.84535823005,33743.54410335843
2017-12-03 08:20:00,33508.266273420464,12616.768843040185,14083.856943246812
2017-12-03 08:30:00,32909.02418869553,29211.424313256433,10986.891260757602
2017-12-03 08:40:00,48953.4401603482,19759.04814296469,44589.10914543288
2017-12-03 08:50:00,52125.30538855968,36229.49716756772,19086.28908078402
2017-12-03 09:00:00,51838.17479629863,37018.98601355779,27659.64407362878
2017-12-03 09:10:00,42771.986150119614,30264.14778606431,26363.410041626707
2017-12-03 09:20:00,23053.08349156862,9372.047173956988,21638.767634809974
2017-12-03 09:30:00,30260.349917111114,27353.232970428686,35457.447599500854
2017-12-03 09:40:00,52024.08283647211,27491.50038727633,20110.280356878047
2017-12-03 09:50:00,48081.906210152054,25353.26491082888,10922.9257037535
2017-12-03 10:00:00,23145.423736958597,27920.329845582004,38711.93153659208
2017-12-03 10:10:00,17409.386304840817,9713.916477700865,30640.970726788466
2017-12-03 10:20:00,26122.985508563026,13726.696889898563,13902.903076034287
2017-12-03 10:30:00,38426.63554426874,20791.559553006628,36968.539442492925
2017-12-03 10:40:00,35479.05825576673,17360.011713978238,17962.486233468124
2017-12-03 10:50:00,51564.86665568024,33018.988824608256,45472.43380886427
2017-12-03 11:00:00,18228.617192656173,9197.900558666895,25938.87661426293
2017-12-03 11:10:00,45721.867124265926,24701.639524875784,43840.592733797785
2017-12-03 11:20:00,43503.86483143397,28471.377968595407,7082.895559227697
2017-12-03 11:30:00,38420.25894862108,36298.41176696306,42199.822518981615
2017-12-03 11:40:00,17176.044863872266,24479.862097266247,31200.641649731617
2017-12-03 11:50:00,19301.51140686938,33474.89648999802,17895.03021639623
2017-12-03 12:00:00,41025.258782312245,32506.58228749498,40126.86204464371
2017-12-03 12:10:00,42263.014992553806,11952.142780791164,18988.526585187436
2017-12-03 12:20:00,32561.457084235422,16577.570222536735,43260.6035573442
2017-12-03 12:30:00,45193.52769100815,14401.65056494282,41577.16969594794
2017-12-03 12:40:00,30586.561150034875,30000.73615790096,27907.750563927726
2017-12-03 12:50:00,44690.06071618794,30933.413936793826,47576.93346146297
2017-12-03 13:00:00,42998.5045846065,26761.085238648662,31778.903890663492
2017-12-03 13:10:00,45800.636627484455,15923.577512168526,34617.70374053366
2017-12-03 13:20:00,27489.092432338046,37326.253224141445,9383.868888356978
2017-12-03 13:30:00,13981.54547716419,28209.837223451705,31862.276693722513
2017-12-03 13:40:00,49041.20641092513,18237.923969760413,24641.808177284176
2017-12-03 13:50:00,26048.13608647859,36395.78894384953,41899.16113310092
2017-12-03 14:00:00,33183.2041892063,22247.305590509786,9518.69530344522
2017-12-03 14:10:00,29021.026558310063,26836.68141113337,19301.979829132193
2017-12-03 14:20:00,28119.303818633198,23399.041909893807,42512.60266426776
2017-12-03 14:30:00,38130.52742054246,12493.37553484902,15330.746147508755
